polluant;ville;valeur;valeur_brute;codgeo;nom_commune;population_2022;mediane_niveau_vie_2021;densite_population_2022;part_commerce_transport_services_2023;part_industrie_2023;nb_hotels_2022;nb_etablissements_2023;taux_activite_2022;part_construction_2023;nb_campings_2022
O3;Champforgeuil;52.0;51.783821080180815;71081;Champforgeuil;2616.0;20630.0;358.8;34.0;46.9;1.0;97.0;75.5;7.0;0.0
O3;Champigny-sur-Marne;43.0;43.36696552790224;94017;Champigny-sur-Marne;78367.0;21260.0;6935.1;37.4;9.1;2.0;1935.0;73.9;16.5;1.0
O3;Chanceaux-sur-Choisille;60.0;59.841867224741215;37054;Chanceaux-sur-Choisille;3509.0;25710.0;190.0;58.1;2.1;0.0;93.0;77.6;30.6;0.0
O3;Charleville-Mézières;50.0;50.44118189148718;8105;Charleville-Mézières;45634.0;18380.0;1451.5;34.6;8.2;11.0;1735.0;68.6;1.7;1.0
O3;Chartres;57.0;56.78103586570408;28085;Chartres;37990.0;22770.0;2254.6;43.5;16.4;16.0;1870.0;76.5;1.4;0.0
O3;Cherbourg-en-Cotentin;61.0;61.00117536436302;50129;Cherbourg-en-Cotentin;78028.0;22650.0;1138.4;41.7;19.4;23.0;2165.0;74.7;3.4;4.0
O3;Cholet;59.0;59.16091585575277;49099;Cholet;54074.0;21960.0;618.2;40.1;26.1;18.0;2258.0;76.5;4.4;1.0
O3;Châlons-en-Champagne;53.0;52.95757575757565;51108;Châlons-en-Champagne;43218.0;20320.0;1659.0;30.8;5.6;10.0;1319.0;72.5;1.9;1.0
O3;Châteauroux;61.0;60.6335092348285;36044;Châteauroux;43079.0;20300.0;1686.7;36.1;10.4;8.0;1550.0;72.1;2.4;1.0
O3;Clermont-Ferrand;53.0;52.81088989839138;63113;Clermont-Ferrand;147751.0;20430.0;3462.6;42.7;12.7;38.0;5943.0;67.8;3.0;0.0
O3;Colmar;55.0;54.60901078510948;68066;Colmar;67360.0;21120.0;1011.9;39.9;11.6;32.0;3025.0;75.6;4.1;0.0
O3;Corneilhan;68.0;67.71366619784344;34084;Corneilhan;1632.0;22500.0;114.7;17.4;4.3;0.0;38.0;74.0;18.6;0.0
O3;Coursegoules;87.0;87.03788990825693;6050;Coursegoules;545.0;21460.0;13.3;62.7;1.5;0.0;23.0;85.9;9.0;0.0
O3;Creil;48.0;48.32370387946379;60175;Creil;36494.0;15440.0;3290.7;33.7;7.7;3.0;911.0;63.8;4.6;0.0
O3;Crolles;43.0;42.84795728876509;38140;Crolles;8463.0;28760.0;595.6;19.3;65.9;1.0;378.0;76.7;1.9;0.0
O3;Daix;62.0;62.4871017229172;21223;Daix;1520.0;33340.0;128.8;60.1;2.5;1.0;30.0;74.8;18.4;0.0
O3;Dambenois;55.0;54.970678869323386;25188;Dambenois;727.0;27770.0;221.6;71.7;0.0;0.0;11.0;76.6;0.0;0.0
O3;Dax;48.0;48.16467378685853;40088;Dax;21716.0;20570.0;1102.3;39.7;7.4;18.0;1190.0;73.2;3.1;3.0
O3;Denain;57.0;56.69379232505649;59172;Denain;20622.0;14890.0;1790.1;29.4;6.6;0.0;476.0;62.9;6.0;0.0
O3;Dieppe;62.0;62.28349018240959;76217;Dieppe;28599.0;18850.0;2450.6;39.9;10.7;15.0;1132.0;67.6;1.4;0.0
O3;Dijon;57.0;57.25487549453112;21231;Dijon;159941.0;22720.0;3958.0;42.6;4.5;40.0;5701.0;70.3;2.7;1.0
O3;Dième;73.0;72.69572649572643;69075;Dième;196.0;23960.0;21.7;42.9;0.0;0.0;6.0;79.5;28.6;0.0
O3;Dole;56.0;55.629413825315375;39198;Dole;23784.0;21070.0;619.9;37.8;13.9;9.0;1026.0;71.2;3.3;1.0
O3;Douai;49.0;49.3639806079664;59178;Douai;39833.0;18440.0;2359.8;37.8;9.9;4.0;1436.0;66.8;3.6;0.0
O3;Dreux;54.0;53.78845800826065;28134;Dreux;31205.0;18250.0;1285.7;41.0;11.3;7.0;1033.0;68.5;3.5;0.0
O3;Dunkerque;55.0;54.56162034299223;59183;Dunkerque;87013.0;20240.0;1982.5;38.3;12.5;13.0;2666.0;71.2;6.5;1.0
O3;Fay-sur-Lignon;81.0;80.76260162601633;43092;Fay-sur-Lignon;344.0;20110.0;26.0;51.6;9.4;1.0;22.0;78.7;7.8;1.0
O3;Forbach;60.0;59.578854280795206;57227;Forbach;21111.0;17540.0;1293.6;37.7;9.1;3.0;682.0;63.7;3.8;0.0
O3;Fréjus;62.0;61.98032503457819;83061;Fréjus;58499.0;21960.0;572.0;48.5;5.3;19.0;2567.0;74.5;10.4;19.0
O3;Frémainville;61.0;60.60446675900271;95253;Frémainville;502.0;31060.0;89.5;40.0;0.0;0.0;8.0;79.9;20.0;0.0
O3;Fécamp;54.0;53.8851416480546;76259;Fécamp;17961.0;19850.0;1191.8;33.4;4.5;9.0;573.0;68.5;1.6;1.0
O3;Gaillard;52.0;52.03665743305649;74133;Gaillard;11054.0;25070.0;2749.8;35.8;34.6;3.0;218.0;76.3;2.5;0.0
O3;Gap;53.0;53.43559639470908;5061;Gap;40656.0;22280.0;368.2;40.7;3.1;17.0;1926.0;74.8;5.3;2.0
O3;Gaudonville;66.0;66.20842863677952;32139;Gaudonville;106.0;;14.3;22.2;0.0;0.0;4.0;71.2;33.3;1.0
O3;Geispolsheim;49.0;49.21105556847241;67152;Geispolsheim;7759.0;25970.0;353.5;67.1;12.8;6.0;505.0;78.8;12.7;0.0
O3;Grenoble;44.0;44.01436973820784;38185;Grenoble;156389.0;22140.0;8626.0;50.6;9.4;31.0;6535.0;70.7;1.7;0.0
O3;Guéret;60.0;60.11620156826567;23096;Guéret;12814.0;20830.0;488.9;38.6;3.6;5.0;814.0;72.4;2.2;2.0
O3;Haguenau;54.0;54.19238631143789;67180;Haguenau;36070.0;23110.0;197.5;31.8;26.3;9.0;1577.0;78.4;4.0;1.0
O3;Halluin;48.0;48.44754982414997;59279;Halluin;20684.0;21590.0;1646.8;48.5;19.4;2.0;376.0;76.2;4.0;0.0
O3;Harnes;51.0;51.49103988770618;62413;Harnes;12264.0;18510.0;1139.8;39.1;31.5;0.0;213.0;68.5;9.5;0.0
O3;Honfleur;56.0;55.65958627065753;14333;Honfleur;6751.0;20840.0;493.9;57.8;20.8;19.0;599.0;74.9;1.9;1.0
O3;Hyères;75.0;75.29301960784322;83069;Hyères;55384.0;22960.0;418.4;46.9;3.8;35.0;2340.0;72.6;3.3;26.0
O3;Ifs;50.0;49.7613712132193;14341;Ifs;11868.0;22310.0;1309.9;60.2;8.4;3.0;402.0;73.9;10.6;0.0
O3;Istres;65.0;65.11177915545687;13047;Istres;44044.0;22710.0;387.3;35.6;10.9;7.0;989.0;77.0;5.4;1.0
O3;Jonville-en-Woëvre;57.0;56.85407998150713;55256;Jonville-en-Woëvre;144.0;23170.0;13.3;0.0;16.7;0.0;4.0;67.1;16.7;0.0
O3;Joué-lès-Tours;57.0;57.462014934508574;37122;Joué-lès-Tours;38432.0;21520.0;1185.8;44.6;14.6;9.0;928.0;74.4;14.0;0.0
O3;La Calmette;56.0;55.9969360308736;30061;La Calmette;2572.0;21630.0;231.7;58.6;8.5;0.0;98.0;76.1;5.3;0.0
O3;La Coulonche;68.0;68.35079328581274;61124;La Coulonche;498.0;22250.0;34.8;14.3;0.0;0.0;9.0;79.8;69.4;0.0
O3;La Nouaille;76.0;75.76265544529585;23144;La Nouaille;228.0;19470.0;4.7;0.0;6.7;0.0;5.0;77.1;0.0;0.0
O3;La Penne-sur-Huveaune;54.0;53.81782339904344;13070;La Penne-sur-Huveaune;6618.0;24300.0;1859.0;67.0;8.8;3.0;297.0;76.1;6.6;0.0
O3;La Petite-Pierre;65.0;65.27403430972109;67371;La Petite-Pierre;599.0;23690.0;30.6;70.2;1.5;5.0;29.0;80.8;2.1;0.0
O3;La Roche-sur-Yon;57.0;57.49336612146863;85191;La Roche-sur-Yon;54699.0;22310.0;625.0;40.2;8.0;10.0;2599.0;72.2;4.2;1.0
O3;La Rochelle;57.0;57.321926444833565;17300;La Rochelle;79961.0;22200.0;2812.6;40.4;8.8;42.0;3854.0;69.3;1.8;1.0
O3;La Talaudière;58.0;57.75779490219326;42305;La Talaudière;7103.0;23700.0;930.9;34.9;37.9;0.0;347.0;69.5;7.1;0.0
O3;La Valette-du-Var;29.0;29.494852941176475;83144;La Valette-du-Var;23660.0;23810.0;1526.5;75.5;1.7;4.0;1071.0;76.6;3.6;0.0
O3;Labastide-Cézéracq;49.0;49.35618883131835;64288;Labastide-Cézéracq;582.0;23900.0;116.2;23.3;8.3;0.0;20.0;76.9;50.0;0.0
O3;Lattes;63.0;63.27293561724751;34129;Lattes;17592.0;26460.0;632.1;76.0;4.0;7.0;1054.0;79.1;6.7;6.0
O3;Laval;55.0;54.98716773602212;53130;Laval;49474.0;21660.0;1445.8;41.5;10.7;13.0;2108.0;72.8;3.4;0.0
O3;Le Havre;61.0;60.834149583261166;76351;Le Havre;166462.0;20180.0;3545.5;50.4;8.8;25.0;4789.0;70.7;4.3;0.0
O3;Le Mans;60.0;59.69657043879918;72181;Le Mans;145182.0;21180.0;2749.1;47.6;8.4;24.0;4784.0;72.7;3.6;0.0
O3;Le Mesnil-Esnard;64.0;63.625138568129245;76429;Le Mesnil-Esnard;7998.0;28210.0;1577.5;42.7;3.1;0.0;219.0;73.7;2.6;0.0
O3;Le Palais-sur-Vienne;57.0;57.44884333486026;87113;Le Palais-sur-Vienne;5861.0;22960.0;567.4;27.1;20.8;0.0;100.0;73.3;10.1;0.0
O3;Le Puy-en-Velay;58.0;57.61237415125253;43157;Le Puy-en-Velay;18989.0;20480.0;1131.0;29.0;3.1;11.0;1214.0;72.5;2.7;0.0
O3;Le Temple;53.0;53.15667087300677;33528;Le Temple;648.0;26430.0;9.0;8.2;2.0;0.0;19.0;82.0;16.3;0.0
O3;Les Roches-de-Condrieu;58.0;58.314081750143934;38340;Les Roches-de-Condrieu;2031.0;22780.0;1971.8;13.2;20.7;1.0;32.0;80.0;53.7;0.0
O3;Les Ulis;58.0;57.98939186099679;91692;Les Ulis;25633.0;19950.0;4948.5;59.5;18.4;6.0;761.0;73.5;9.9;0.0
O3;Lieudieu;73.0;73.13507032510933;38211;Lieudieu;347.0;22330.0;58.4;38.1;19.0;0.0;9.0;82.6;0.0;0.0
O3;Lille;47.0;46.829113924050645;59350;Lille;238695.0;20520.0;6853.1;42.4;2.3;58.0;10649.0;67.4;1.5;0.0
O3;Limoges;54.0;54.48643562083996;87085;Limoges;129754.0;20590.0;1662.9;39.3;9.2;35.0;5023.0;68.8;3.9;0.0
O3;Lisieux;50.0;49.730143595634736;14366;Lisieux;19540.0;19440.0;1495.0;43.9;12.2;11.0;903.0;72.6;3.4;1.0
O3;Lognes;52.0;51.982586779699766;77258;Lognes;14678.0;22290.0;4355.5;71.5;8.0;1.0;461.0;75.8;5.6;0.0
O3;Lons-le-Saunier;60.0;60.18374337845803;39300;Lons-le-Saunier;16942.0;20580.0;2206.0;30.5;9.5;7.0;1091.0;70.6;3.3;1.0
O3;Lorient;64.0;63.59783418723795;56121;Lorient;58202.0;20860.0;3329.6;40.2;12.8;15.0;2615.0;70.8;3.9;0.0
O3;Lourdes;57.0;57.03688121641703;65286;Lourdes;13266.0;18810.0;359.1;51.1;9.5;133.0;903.0;68.9;4.6;8.0
O3;Lyon;52.0;52.0534914157077;69387;;;;;;;;;;;
O3;Manosque;68.0;67.72838821490481;4112;Manosque;22807.0;21170.0;402.0;53.0;11.2;11.0;1365.0;72.9;5.4;1.0
O3;Mantes-la-Jolie;48.0;47.83496764917325;78361;Mantes-la-Jolie;44246.0;17310.0;4717.1;42.8;3.8;1.0;1120.0;67.3;2.1;0.0
O3;Marcq-en-Barœul;52.0;51.54306122448979;59378;Marcq-en-Barœul;39943.0;29490.0;2844.9;72.5;5.5;4.0;1610.0;77.6;6.0;0.0
O3;Marigny-les-Usages;56.0;56.01871786081603;45197;Marigny-les-Usages;1861.0;27110.0;192.7;60.6;2.4;0.0;28.0;81.6;6.0;0.0
O3;Marseille;58.0;57.908698163335984;13204;;;;;;;;;;;
O3;Martigues;74.0;74.01480549199084;13056;Martigues;48818.0;22570.0;683.3;39.3;16.1;11.0;1445.0;73.3;4.8;7.0
O3;Maubeuge;58.0;57.76896875419072;59392;Maubeuge;28879.0;16320.0;1532.0;24.2;18.5;4.0;816.0;63.6;3.0;0.0
O3;Melun;49.0;48.8131444496052;77288;Melun;43685.0;19260.0;5433.5;22.4;2.0;1.0;1446.0;74.0;1.8;1.0
O3;Metz;51.0;50.61413120988826;57463;Metz;121695.0;20940.0;2901.6;45.8;4.6;26.0;5203.0;70.9;3.6;1.0
O3;Miribel;55.0;55.11143526654948;1249;Miribel;10450.0;26720.0;426.7;38.8;24.8;0.0;389.0;79.8;12.3;0.0
O3;Montandon;57.0;56.89146959459456;25387;Montandon;372.0;29760.0;29.3;46.2;0.0;0.0;7.0;76.4;0.0;0.0
O3;Montargis;51.0;51.284276148695504;45208;Montargis;14819.0;16670.0;3322.6;41.2;2.3;6.0;722.0;73.9;4.5;1.0
O3;Montauban;51.0;51.35487458589675;82121;Montauban;62487.0;21630.0;462.3;45.7;7.8;12.0;3076.0;72.7;5.7;0.0
O3;Montbéliard;47.0;47.30459901613083;25388;Montbéliard;25516.0;18600.0;1699.9;38.4;4.6;8.0;953.0;67.5;3.5;0.0
O3;Montceau-les-Mines;52.0;51.65231550987415;71306;Montceau-les-Mines;16946.0;19210.0;1019.6;48.9;12.2;5.0;668.0;67.8;4.2;0.0
O3;Montfaucon;75.0;75.40260839720855;25395;Montfaucon;1608.0;31270.0;221.8;43.7;17.2;0.0;31.0;83.0;9.2;0.0
O3;Montgeron;50.0;50.17278966029964;91421;Montgeron;23890.0;25500.0;2129.2;35.1;11.6;0.0;559.0;75.4;7.5;0.0
O3;Montgiscard;65.0;65.155919395466;31381;Montgiscard;2586.0;27200.0;196.5;73.5;3.8;0.0;67.0;82.4;4.0;0.0
O3;Montgé-en-Goële;59.0;58.95040018294083;77308;Montgé-en-Goële;724.0;28440.0;62.6;35.1;2.7;0.0;15.0;79.3;24.3;0.0
